date,per,device,type,is_maintenance,month,season,day_of_year,days_since_last_maint
2024-08-08,128.699463733601,A_8,none,0,8,2,221,3.0
2024-08-09,125.243297193528,A_8,none,0,8,2,222,4.0
2024-08-10,127.000127455553,A_8,medium,1,8,2,223,0.0
2024-08-11,132.272022347271,A_8,none,0,8,2,224,1.0
2024-08-12,132.272022347271,A_8,none,0,8,2,225,2.0
2024-08-13,133.033584406705,A_8,none,0,8,2,226,3.0
2024-08-14,131.428076651959,A_8,none,0,8,2,227,4.0
2024-08-15,133.889657038665,A_8,small,1,8,2,228,0.0
2024-08-16,129.749890098922,A_8,none,0,8,2,229,1.0
2024-08-17,131.281713424946,A_8,none,0,8,2,230,2.0
2024-08-18,129.748989930783,A_8,none,0,8,2,231,3.0
2024-08-19,129.370303964366,A_8,none,0,8,2,232,4.0
2024-08-20,127.495566287803,A_8,small,1,8,2,233,0.0
2024-08-21,129.278274112523,A_8,none,0,8,2,234,1.0
2024-08-22,127.701513849052,A_8,none,0,8,2,235,2.0
2024-08-23,127.823426796261,A_8,none,0,8,2,236,3.0
2024-08-24,131.028095413867,A_8,small,1,8,2,237,0.0
2024-08-25,129.370292936239,A_8,none,0,8,2,238,1.0
2024-08-26,129.853296666488,A_8,none,0,8,2,239,2.0
2024-08-27,129.182600852708,A_8,none,0,8,2,240,3.0
2024-08-28,129.031394281823,A_8,small,1,8,2,241,0.0
2024-08-29,127.135239574899,A_8,none,0,8,2,242,1.0
2024-08-30,129.7276407363,A_8,none,0,8,2,243,2.0
2024-08-31,132.809409366314,A_8,none,0,8,2,244,3.0
2024-09-01,126.840196951932,A_8,none,0,9,3,245,4.0
2024-09-02,127.274364171503,A_8,small,1,9,3,246,0.0
2024-09-03,126.618589565569,A_8,none,0,9,3,247,1.0
2024-09-04,125.475002544793,A_8,none,0,9,3,248,2.0
2024-09-05,124.242604721599,A_8,small,1,9,3,249,0.0
2024-09-06,124.489494992579,A_8,none,0,9,3,250,1.0
2024-09-07,125.115352848474,A_8,none,0,9,3,251,2.0
2024-09-08,123.809301524815,A_8,none,0,9,3,252,3.0
2024-09-09,121.410846891477,A_8,small,1,9,3,253,0.0
2024-09-10,122.7223193801,A_8,none,0,9,3,254,1.0
2024-09-11,122.407371952669,A_8,none,0,9,3,255,2.0
2024-09-12,142.457152177601,A_8,small,1,9,3,256,0.0
2024-09-13,119.220100963064,A_8,none,0,9,3,257,1.0
2024-09-14,117.974149710209,A_8,none,0,9,3,258,2.0
2024-09-15,117.346749300645,A_8,small,1,9,3,259,0.0
2024-09-16,117.351778482607,A_8,none,0,9,3,260,1.0
2024-09-17,116.291587701066,A_8,none,0,9,3,261,2.0
2024-09-18,117.775376048483,A_8,none,0,9,3,262,3.0
2024-09-19,116.744644966251,A_8,small,1,9,3,263,0.0
2024-09-20,115.411637083809,A_8,none,0,9,3,264,1.0
2024-09-21,114.861313450532,A_8,none,0,9,3,265,2.0
2024-09-22,116.042235850802,A_8,none,0,9,3,266,3.0
2024-09-23,112.723637650501,A_8,small,1,9,3,267,0.0
2024-09-24,110.832391189148,A_8,none,0,9,3,268,1.0
2024-09-25,110.909697304067,A_8,none,0,9,3,269,2.0
2024-09-26,111.833073007708,A_8,small,1,9,3,270,0.0
2024-09-27,107.995475672761,A_8,none,0,9,3,271,1.0
2024-09-28,109.581142391071,A_8,none,0,9,3,272,2.0
2024-09-29,107.681966143523,A_8,small,1,9,3,273,0.0
2024-09-30,107.970252182006,A_8,none,0,9,3,274,1.0
2024-10-01,107.008529255853,A_8,none,0,10,3,275,2.0
2024-10-02,108.028731674257,A_8,none,0,10,3,276,3.0
2024-10-03,104.551681344508,A_8,none,0,10,3,277,4.0
2024-10-04,105.279869270509,A_8,small,1,10,3,278,0.0
2024-10-05,105.162118865564,A_8,none,0,10,3,279,1.0
2024-10-06,102.980667025956,A_8,none,0,10,3,280,2.0
2024-10-07,103.906921654498,A_8,none,0,10,3,281,3.0
2024-10-08,99.2595746923379,A_8,none,0,10,3,282,4.0
2024-10-09,100.980718452185,A_8,small,1,10,3,283,0.0
2024-10-10,99.3198684461546,A_8,none,0,10,3,284,1.0
2024-10-11,98.1051221429034,A_8,none,0,10,3,285,2.0
2024-10-12,97.8955308509094,A_8,none,0,10,3,286,3.0
2024-10-13,96.7705917719588,A_8,small,1,10,3,287,0.0
2024-10-14,96.1836740261698,A_8,none,0,10,3,288,1.0
2024-10-15,94.5160661929595,A_8,none,0,10,3,289,2.0
2024-10-16,93.272512583787,A_8,none,0,10,3,290,3.0
2024-10-17,93.8396193925373,A_8,none,0,10,3,291,4.0
2024-10-18,94.5517000629414,A_8,small,1,10,3,292,0.0
2024-10-19,94.2194994386155,A_8,none,0,10,3,293,1.0
2024-10-20,92.3125255616332,A_8,none,0,10,3,294,2.0
2024-10-21,90.5789077616382,A_8,none,0,10,3,295,3.0
2024-10-22,89.3081513461017,A_8,none,0,10,3,296,4.0
2024-10-23,91.7960723623647,A_8,small,1,10,3,297,0.0
2024-10-24,89.6701869768172,A_8,none,0,10,3,298,1.0
2024-10-25,86.4929510326087,A_8,none,0,10,3,299,2.0
2024-10-26,89.8885093997874,A_8,none,0,10,3,300,3.0
2024-10-27,88.1394378234343,A_8,none,0,10,3,301,4.0
2024-10-28,88.9864689562788,A_8,small,1,10,3,302,0.0
2024-10-29,88.9864689562788,A_8,none,0,10,3,303,1.0
2024-10-30,87.5157970428655,A_8,none,0,10,3,304,2.0
2024-10-31,86.4246002255536,A_8,medium,1,10,3,305,0.0
2024-11-01,116.144819671158,A_8,none,0,11,3,306,1.0
2024-11-02,113.579707780969,A_8,small,1,11,3,307,0.0
2024-11-03,114.157372574833,A_8,none,0,11,3,308,1.0
2024-11-04,112.049717235661,A_8,none,0,11,3,309,2.0
2024-11-05,111.703693736155,A_8,small,1,11,3,310,0.0
2024-11-06,110.11625605358,A_8,none,0,11,3,311,1.0
2024-11-07,111.186269747146,A_8,none,0,11,3,312,2.0
2024-11-08,110.837019846043,A_8,none,0,11,3,313,3.0
2024-11-09,109.260735682145,A_8,small,1,11,3,314,0.0
2024-11-10,110.016756839038,A_8,none,0,11,3,315,1.0
2024-11-11,107.987773001324,A_8,none,0,11,3,316,2.0
2024-11-12,108.637677872614,A_8,none,0,11,3,317,3.0
2024-11-13,107.079982547731,A_8,none,0,11,3,318,4.0
2024-11-14,106.854538439322,A_8,small,1,11,3,319,0.0
2024-11-15,106.43032106926,A_8,none,0,11,3,320,1.0
2024-11-16,106.293515884129,A_8,none,0,11,3,321,2.0
2024-11-17,106.293515884129,A_8,small,1,11,3,322,0.0
2024-11-18,108.496002264584,A_8,none,0,11,3,323,1.0
2024-11-19,107.107409098775,A_8,none,0,11,3,324,2.0
2024-11-20,106.455881154583,A_8,small,1,11,3,325,0.0
2024-11-21,106.761169581587,A_8,none,0,11,3,326,1.0
2024-11-22,103.839714394676,A_8,none,0,11,3,327,2.0
2024-11-23,102.585374905569,A_8,small,1,11,3,328,0.0
2024-11-24,105.037914842562,A_8,none,0,11,3,329,1.0
2024-11-25,103.927436060085,A_8,none,0,11,3,330,2.0
2024-11-26,101.416587428278,A_8,none,0,11,3,331,3.0
2024-11-27,102.293430495151,A_8,none,0,11,3,332,4.0
2024-11-28,101.744976259705,A_8,small,1,11,3,333,0.0
2024-11-29,101.734447196816,A_8,none,0,11,3,334,1.0
2024-11-30,100.06204813795,A_8,none,0,11,3,335,2.0
2024-12-01,100.784907124231,A_8,none,0,12,4,336,3.0
2024-12-02,100.329865071562,A_8,none,0,12,4,337,4.0
2024-12-03,99.4624336223614,A_8,small,1,12,4,338,0.0
2024-12-04,99.0203319623765,A_8,none,0,12,4,339,1.0
2024-12-05,99.331849446708,A_8,none,0,12,4,340,2.0
2024-12-06,97.9047389985867,A_8,none,0,12,4,341,3.0
2024-12-07,97.3964906255832,A_8,small,1,12,4,342,0.0
2024-12-08,97.3481813464519,A_8,none,0,12,4,343,1.0
2024-12-09,97.0816132282434,A_8,none,0,12,4,344,2.0
2024-12-10,97.3412290510462,A_8,none,0,12,4,345,3.0
2024-12-11,96.5656726172858,A_8,none,0,12,4,346,4.0
2024-12-12,96.1855089982822,A_8,small,1,12,4,347,0.0
2024-12-13,95.9101436999937,A_8,none,0,12,4,348,1.0
2024-12-14,94.5747575591785,A_8,none,0,12,4,349,2.0
2024-12-15,94.1736054263571,A_8,none,0,12,4,350,3.0
2024-12-16,93.6748842673342,A_8,none,0,12,4,351,4.0
2024-12-17,93.5577881480688,A_8,small,1,12,4,352,0.0
2024-12-18,93.3583324009798,A_8,none,0,12,4,353,1.0
2024-12-19,92.5163346378644,A_8,none,0,12,4,354,2.0
2024-12-20,92.0138088980933,A_8,small,1,12,4,355,0.0
2024-12-21,91.6943828984148,A_8,none,0,12,4,356,1.0
2024-12-22,91.706562209214,A_8,none,0,12,4,357,2.0
2024-12-23,90.9330586347041,A_8,none,0,12,4,358,3.0
2024-12-24,90.602929271049,A_8,small,1,12,4,359,0.0
2024-12-25,90.5811457905512,A_8,none,0,12,4,360,1.0
2024-12-26,89.8948022151439,A_8,none,0,12,4,361,2.0
2024-12-27,89.6872937906267,A_8,none,0,12,4,362,3.0
2024-12-28,88.9761637904209,A_8,none,0,12,4,363,4.0
2024-12-29,88.0355991286708,A_8,small,1,12,4,364,0.0
2024-12-30,87.4670462613481,A_8,none,0,12,4,365,1.0
2024-12-31,86.5650628228855,A_8,none,0,12,4,366,2.0
2025-01-01,85.8288863675712,A_8,none,0,1,4,1,3.0
2025-01-02,84.7192907984472,A_8,none,0,1,4,2,4.0
2025-01-03,88.9963113619533,A_8,medium,1,1,4,3,0.0
2025-01-04,88.9963113619533,A_8,none,0,1,4,4,1.0
2025-01-05,89.0052056966581,A_8,none,0,1,4,5,2.0
2025-01-06,89.0052056966581,A_8,small,1,1,4,6,0.0
2025-01-07,88.0274141752356,A_8,none,0,1,4,7,1.0
2025-01-08,87.8866478257562,A_8,none,0,1,4,8,2.0
2025-01-09,85.2548641554666,A_8,small,1,1,4,9,0.0
2025-01-10,85.9719751216495,A_8,none,0,1,4,10,1.0
2025-01-11,85.3612387181345,A_8,none,0,1,4,11,2.0
2025-01-12,85.6919974786224,A_8,none,0,1,4,12,3.0
2025-01-13,85.1047571902676,A_8,none,0,1,4,13,4.0
2025-01-14,82.5592818014383,A_8,small,1,1,4,14,0.0
2025-01-15,82.5886494560952,A_8,none,0,1,4,15,1.0
2025-01-16,80.5564512785185,A_8,none,0,1,4,16,2.0
2025-01-17,81.537034397442,A_8,none,0,1,4,17,3.0
2025-01-18,81.0126318724633,A_8,small,1,1,4,18,0.0
2025-01-19,79.7994477957062,A_8,none,0,1,4,19,1.0
2025-01-20,78.8869804854374,A_8,none,0,1,4,20,2.0
2025-01-21,78.1694756490639,A_8,none,0,1,4,21,3.0
2025-01-22,78.8609123334391,A_8,small,1,1,4,22,0.0
2025-01-23,77.6606651055324,A_8,none,0,1,4,23,1.0
2025-01-24,77.5778307156848,A_8,none,0,1,4,24,2.0
2025-01-25,76.9026439854934,A_8,small,1,1,4,25,0.0
2025-01-26,75.9576098663889,A_8,none,0,1,4,26,1.0
2025-01-27,76.0236079209879,A_8,none,0,1,4,27,2.0
2025-01-28,75.096126434035,A_8,small,1,1,4,28,0.0
2025-01-29,75.3408020568187,A_8,none,0,1,4,29,1.0
2025-01-30,75.1550714239832,A_8,none,0,1,4,30,2.0
2025-01-31,74.8097668012131,A_8,none,0,1,4,31,3.0
2025-02-01,74.8097668012131,A_8,none,0,2,4,32,4.0
2025-02-02,74.8097668012131,A_8,small,1,2,4,33,0.0
2025-02-03,74.8097668012131,A_8,none,0,2,4,34,1.0
2025-02-04,73.1997127372287,A_8,none,0,2,4,35,2.0
2025-02-05,73.0661975504575,A_8,small,1,2,4,36,0.0
2025-02-06,72.8296121764364,A_8,none,0,2,4,37,1.0
2025-02-07,72.8296121764364,A_8,none,0,2,4,38,2.0
2025-02-08,72.342819668488,A_8,none,0,2,4,39,3.0
2025-02-09,71.5092998929595,A_8,none,0,2,4,40,4.0
2025-02-10,70.8493078756638,A_8,small,1,2,4,41,0.0
2025-02-11,69.9734679129284,A_8,none,0,2,4,42,1.0
2025-02-12,70.0613684766509,A_8,none,0,2,4,43,2.0
2025-02-13,99.7951543533413,A_8,medium,1,2,4,44,0.0
2025-02-14,99.7951543533413,A_8,small,1,2,4,45,0.0
2025-02-15,99.5772015563253,A_8,none,0,2,4,46,1.0
2025-02-16,99.3904195246967,A_8,none,0,2,4,47,2.0
2025-02-17,98.9115683748705,A_8,none,0,2,4,48,3.0
2025-02-18,98.1012104252757,A_8,small,1,2,4,49,0.0
2025-02-19,97.7272488314942,A_8,none,0,2,4,50,1.0
2025-02-20,96.1767698841365,A_8,none,0,2,4,51,2.0
2025-02-21,95.4321783480685,A_8,none,0,2,4,52,3.0
2025-02-22,94.4448883035913,A_8,none,0,2,4,53,4.0
2025-02-23,93.6899833643789,A_8,small,1,2,4,54,0.0
2025-02-24,92.4639561974981,A_8,none,0,2,4,55,1.0
2025-02-25,92.3301352956649,A_8,none,0,2,4,56,2.0
2025-02-26,92.3883421375789,A_8,small,1,2,4,57,0.0
2025-02-27,92.4925316806178,A_8,none,0,2,4,58,1.0
2025-02-28,92.0303767072055,A_8,none,0,2,4,59,2.0
2025-03-01,91.0423667939358,A_8,none,0,3,1,60,3.0
2025-03-02,92.9132602646637,A_8,small,1,3,1,61,0.0
2025-03-03,90.4908239825356,A_8,none,0,3,1,62,1.0
2025-03-04,90.3943180567105,A_8,none,0,3,1,63,2.0
2025-03-05,90.7576289331279,A_8,small,1,3,1,64,0.0
2025-03-06,91.1070268272692,A_8,none,0,3,1,65,1.0
2025-03-07,90.4496423478028,A_8,none,0,3,1,66,2.0
2025-03-08,87.7542229811364,A_8,none,0,3,1,67,3.0
2025-03-09,89.2368836306548,A_8,small,1,3,1,68,0.0
2025-03-10,89.1063749600495,A_8,none,0,3,1,69,1.0
2025-03-11,87.9115881578884,A_8,none,0,3,1,70,2.0
2025-03-12,86.9180517797817,A_8,none,0,3,1,71,3.0
2025-03-13,86.030998113566,A_8,none,0,3,1,72,4.0
2025-03-14,85.8546055631335,A_8,small,1,3,1,73,0.0
2025-03-15,87.9485005703413,A_8,none,0,3,1,74,1.0
2025-03-16,86.8945665976166,A_8,none,0,3,1,75,2.0
2025-03-17,85.1852386359177,A_8,none,0,3,1,76,3.0
2025-03-18,85.1402390418925,A_8,none,0,3,1,77,4.0
2025-03-19,84.5124635431023,A_8,small,1,3,1,78,0.0
2025-03-20,84.6792006864406,A_8,none,0,3,1,79,1.0
2025-03-21,85.3502827371059,A_8,none,0,3,1,80,2.0
2025-03-22,84.6483331185448,A_8,none,0,3,1,81,3.0
2025-03-23,83.7192328656099,A_8,none,0,3,1,82,4.0
2025-03-24,82.8916904357218,A_8,small,1,3,1,83,0.0
2025-03-25,83.5478972656955,A_8,none,0,3,1,84,1.0
2025-03-26,81.658515397134,A_8,none,0,3,1,85,2.0
2025-03-27,95.7922530454862,A_8,medium,1,3,1,86,0.0
2025-03-28,95.7922530454862,A_8,small,1,3,1,87,0.0
2025-03-29,95.1971584039744,A_8,none,0,3,1,88,1.0
2025-03-30,95.1455019610359,A_8,none,0,3,1,89,2.0
2025-03-31,94.5273382858451,A_8,small,1,3,1,90,0.0
2025-04-01,94.20681551633,A_8,none,0,4,1,91,1.0
2025-04-02,95.0265921244231,A_8,none,0,4,1,92,2.0
2025-04-03,93.3115018777826,A_8,small,1,4,1,93,0.0
2025-04-04,94.1370638373101,A_8,none,0,4,1,94,1.0
2025-04-05,93.1524353805953,A_8,none,0,4,1,95,2.0
2025-04-06,93.4971516480236,A_8,small,1,4,1,96,0.0
2025-04-07,92.6698902122831,A_8,none,0,4,1,97,1.0
2025-04-08,92.7382996213366,A_8,none,0,4,1,98,2.0
2025-04-09,92.6500809308224,A_8,none,0,4,1,99,3.0
2025-04-10,92.7598436919742,A_8,small,1,4,1,100,0.0
2025-04-11,92.5857725412062,A_8,none,0,4,1,101,1.0
2025-04-12,93.1919427617941,A_8,none,0,4,1,102,2.0
2025-04-13,91.776767749128,A_8,none,0,4,1,103,3.0
2025-04-14,90.8646262471532,A_8,small,1,4,1,104,0.0
2025-04-15,92.4575187491222,A_8,none,0,4,1,105,1.0
2025-04-16,91.3986735839737,A_8,none,0,4,1,106,2.0
2025-04-17,90.4807272411911,A_8,none,0,4,1,107,3.0
2025-04-18,90.2312141967152,A_8,small,1,4,1,108,0.0
2025-04-19,89.2240279667915,A_8,none,0,4,1,109,1.0
2025-04-20,90.7285522235094,A_8,none,0,4,1,110,2.0
2025-04-21,91.3002024597253,A_8,none,0,4,1,111,3.0
2025-04-22,90.0106636170593,A_8,small,1,4,1,112,0.0
2025-04-23,89.3832880772523,A_8,none,0,4,1,113,1.0
2025-04-24,89.2637809835406,A_8,none,0,4,1,114,2.0
2025-04-25,89.0468694075507,A_8,none,0,4,1,115,3.0
2025-04-26,88.5059185707265,A_8,small,1,4,1,116,0.0
2025-04-27,88.7663831831887,A_8,none,0,4,1,117,1.0
2025-04-28,88.9667232481404,A_8,none,0,4,1,118,2.0
2025-04-29,87.6143263672414,A_8,small,1,4,1,119,0.0
2025-04-30,87.4403868158565,A_8,none,0,4,1,120,1.0
2025-05-01,87.716802181796,A_8,none,0,5,1,121,2.0
2025-05-02,86.2551603041214,A_8,none,0,5,1,122,3.0
2025-05-03,86.2551603041214,A_8,small,1,5,1,123,0.0
2025-05-04,85.7075716555454,A_8,none,0,5,1,124,1.0
2025-05-05,86.8532246599627,A_8,none,0,5,1,125,2.0
2025-05-06,85.7926044818675,A_8,none,0,5,1,126,3.0
2025-05-07,85.9779110621615,A_8,small,1,5,1,127,0.0
2025-05-08,86.4778088790504,A_8,none,0,5,1,128,1.0
2025-05-09,85.477243419639,A_8,none,0,5,1,129,2.0
2025-05-10,86.7268147502107,A_8,small,1,5,1,130,0.0
2025-05-11,85.0549064631046,A_8,none,0,5,1,131,1.0
2025-05-12,86.6409280743621,A_8,none,0,5,1,132,2.0
2025-05-13,107.808096668027,A_8,medium,1,5,1,133,0.0
2025-05-14,107.808096668027,A_8,small,1,5,1,134,0.0
2025-05-15,107.271018388665,A_8,none,0,5,1,135,1.0
2025-05-16,107.007865100634,A_8,none,0,5,1,136,2.0
2025-05-17,106.166397928609,A_8,small,1,5,1,137,0.0
2025-05-18,107.169760822272,A_8,none,0,5,1,138,1.0
2025-05-19,107.00819834397,A_8,none,0,5,1,139,2.0
2025-05-20,106.490131560799,A_8,small,1,5,1,140,0.0
2025-05-21,106.300744286424,A_8,none,0,5,1,141,1.0
2025-05-22,107.841417843966,A_8,none,0,5,1,142,2.0
2025-05-23,98.2972689554528,A_8,none,0,5,1,143,3.0
2025-05-24,106.506052204019,A_8,none,0,5,1,144,4.0
2025-05-25,104.753827115668,A_8,small,1,5,1,145,0.0
2025-05-26,105.256388073092,A_8,none,0,5,1,146,1.0
2025-05-27,104.154555142357,A_8,none,0,5,1,147,2.0
2025-05-28,104.726673293988,A_8,none,0,5,1,148,3.0
2025-05-29,103.593467421214,A_8,none,0,5,1,149,4.0
2025-05-30,103.550793820422,A_8,small,1,5,1,150,0.0
2025-05-31,102.832244066926,A_8,none,0,5,1,151,1.0
2025-06-01,105.193037525194,A_8,none,0,6,2,152,2.0
2025-06-02,102.39381228255,A_8,none,0,6,2,153,3.0
2025-06-03,106.566020167269,A_8,none,0,6,2,154,4.0
2025-06-04,98.8439834566828,A_8,small,1,6,2,155,0.0
2025-06-05,97.9900563794404,A_8,none,0,6,2,156,1.0
2025-06-06,103.805267716502,A_8,none,0,6,2,157,2.0
2025-06-07,105.630570673605,A_8,none,0,6,2,158,3.0
2025-06-08,103.065233468787,A_8,none,0,6,2,159,4.0
2025-06-09,99.3004726416476,A_8,small,1,6,2,160,0.0
2025-06-10,130.005315771785,A_8,none,0,6,2,161,1.0
2025-06-11,104.07281722408,A_8,none,0,6,2,162,2.0
2025-06-12,102.89402435681,A_8,none,0,6,2,163,3.0
2025-06-13,103.817916589162,A_8,small,1,6,2,164,0.0
2025-06-14,98.9650781076585,A_8,none,0,6,2,165,1.0
2025-06-15,101.397156930723,A_8,none,0,6,2,166,2.0
2025-06-16,106.100506824404,A_8,none,0,6,2,167,3.0
2025-06-17,99.2953927758761,A_8,none,0,6,2,168,4.0
2025-06-18,96.5663748681005,A_8,small,1,6,2,169,0.0
2025-06-19,106.902836108875,A_8,none,0,6,2,170,1.0
2025-06-20,105.020597370523,A_8,none,0,6,2,171,2.0
2025-06-21,106.970855530026,A_8,small,1,6,2,172,0.0
2025-06-22,94.4208643186639,A_8,none,0,6,2,173,1.0
2025-06-23,99.4999355302877,A_8,none,0,6,2,174,2.0
2025-06-24,104.819723374532,A_8,none,0,6,2,175,3.0
2025-06-25,94.8432518318741,A_8,small,1,6,2,176,0.0
2025-06-26,100.437695836308,A_8,none,0,6,2,177,1.0
2025-06-27,96.26024614513,A_8,none,0,6,2,178,2.0
2025-06-28,105.511124594442,A_8,none,0,6,2,179,3.0
2025-06-29,101.642778288825,A_8,none,0,6,2,180,4.0
2025-06-30,102.133782936444,A_8,small,1,6,2,181,0.0
2025-07-01,97.6942770863991,A_8,none,0,7,2,182,1.0
2025-07-02,96.3898031891231,A_8,none,0,7,2,183,2.0
2025-07-03,95.9714900476289,A_8,small,1,7,2,184,0.0
2025-07-04,101.622196928762,A_8,none,0,7,2,185,1.0
2025-07-05,101.378933974572,A_8,none,0,7,2,186,2.0
2025-07-06,104.196780015591,A_8,medium,1,7,2,187,0.0
2025-07-07,104.196780015591,A_8,small,1,7,2,188,0.0
2025-07-08,103.45042904213,A_8,none,0,7,2,189,1.0
2025-07-09,104.165481518097,A_8,none,0,7,2,190,2.0
2025-07-10,105.018126960667,A_8,none,0,7,2,191,3.0
2025-07-11,105.12602529815,A_8,small,1,7,2,192,0.0
2025-07-12,105.221017039104,A_8,none,0,7,2,193,1.0
2025-07-13,108.66582974523,A_8,none,0,7,2,194,2.0
2025-07-14,103.469201205143,A_8,none,0,7,2,195,3.0
2025-07-15,107.690714920379,A_8,none,0,7,2,196,4.0
2025-07-16,103.968045974353,A_8,small,1,7,2,197,0.0
2025-07-17,103.811377053233,A_8,none,0,7,2,198,1.0
2025-07-18,107.486757365136,A_8,none,0,7,2,199,2.0
2025-07-19,107.514334846948,A_8,none,0,7,2,200,3.0
2025-07-20,102.749678365627,A_8,small,1,7,2,201,0.0
2025-07-21,99.4921482849017,A_8,none,0,7,2,202,1.0
2025-07-22,102.09708368938,A_8,none,0,7,2,203,2.0
2025-07-23,102.539353966219,A_8,small,1,7,2,204,0.0
2025-07-24,109.099903810973,A_8,none,0,7,2,205,1.0
2025-07-25,104.886138192428,A_8,none,0,7,2,206,2.0
2025-07-26,109.741562840781,A_8,none,0,7,2,207,3.0
2025-07-27,99.3876709623541,A_8,small,1,7,2,208,0.0
2025-07-28,104.619184359115,A_8,none,0,7,2,209,1.0
2025-07-29,98.0906999936211,A_8,none,0,7,2,210,2.0
2025-07-30,99.6628402762697,A_8,small,1,7,2,211,0.0
2025-07-31,98.1416784355062,A_8,none,0,7,2,212,1.0
2025-08-01,97.5046878808418,A_8,none,0,8,2,213,2.0
2025-08-02,99.5817015677105,A_8,none,0,8,2,214,3.0
2025-08-03,99.2778216507361,A_8,small,1,8,2,215,0.0
2025-08-04,99.4609169569172,A_8,none,0,8,2,216,1.0
2025-08-05,99.5662271095271,A_8,none,0,8,2,217,2.0
2025-08-06,102.435147681844,A_8,none,0,8,2,218,3.0
2025-08-07,102.152029213736,A_8,none,0,8,2,219,4.0
2025-08-08,100.333135811088,A_8,small,1,8,2,220,0.0
2025-08-09,100.051323029365,A_8,none,0,8,2,221,1.0
2025-08-10,102.197482557495,A_8,none,0,8,2,222,2.0
2025-08-11,100.693530153062,A_8,small,1,8,2,223,0.0
2025-08-12,99.4662111498661,A_8,none,0,8,2,224,1.0
2025-08-13,98.772283033564,A_8,none,0,8,2,225,2.0
2025-08-14,96.6104192346222,A_8,none,0,8,2,226,3.0
2025-08-15,101.16013595457,A_8,small,1,8,2,227,0.0
2025-08-16,97.7972381008983,A_8,none,0,8,2,228,1.0
2025-08-17,100.876852049825,A_8,none,0,8,2,229,2.0
2025-08-18,76.5042568590225,A_8,none,0,8,2,230,3.0
2025-08-19,99.256136298164,A_8,small,1,8,2,231,0.0
2025-08-20,99.2715464952969,A_8,none,0,8,2,232,1.0
2025-08-21,97.7926105895338,A_8,none,0,8,2,233,2.0
2025-08-22,98.6970204446449,A_8,none,0,8,2,234,3.0
2025-08-23,95.1915228831173,A_8,small,1,8,2,235,0.0
2025-08-24,96.3172250036696,A_8,none,0,8,2,236,1.0
2025-08-25,96.824608328135,A_8,none,0,8,2,237,2.0
2025-08-26,94.6305659989454,A_8,small,1,8,2,238,0.0
2025-08-27,96.0308087338396,A_8,none,0,8,2,239,1.0
2025-08-28,98.0442394052965,A_8,none,0,8,2,240,2.0
2025-08-29,96.1666176593879,A_8,small,1,8,2,241,0.0
2025-08-30,93.9132898389957,A_8,none,0,8,2,242,1.0
2025-08-31,97.180542582523,A_8,none,0,8,2,243,2.0
2025-09-01,93.891434482476,A_8,small,1,9,3,244,0.0
2025-09-02,94.2513615449457,A_8,none,0,9,3,245,1.0
2025-09-03,92.3877093490742,A_8,none,0,9,3,246,2.0
2025-09-04,91.471224186389,A_8,none,0,9,3,247,3.0
2025-09-05,92.7618188858646,A_8,none,0,9,3,248,4.0
2025-09-06,91.2500843617232,A_8,small,1,9,3,249,0.0
2025-09-07,90.5893223846814,A_8,none,0,9,3,250,1.0
2025-09-08,94.1069408705022,A_8,medium,1,9,3,251,0.0
2025-09-09,94.1069408705022,A_8,none,0,9,3,252,1.0
2025-09-10,95.1382828193794,A_8,none,0,9,3,253,2.0
2025-09-11,94.0048830472742,A_8,small,1,9,3,254,0.0
2025-09-12,91.9724045800431,A_8,none,0,9,3,255,1.0
2025-09-13,91.9724045800431,A_8,none,0,9,3,256,2.0
2025-09-14,92.3602480908973,A_8,small,1,9,3,257,0.0
2025-09-15,93.0620967219459,A_8,none,0,9,3,258,1.0
2025-09-16,92.9385963006688,A_8,none,0,9,3,259,2.0
2025-09-17,92.967976554331,A_8,none,0,9,3,260,3.0
2025-09-18,91.0870692658075,A_8,small,1,9,3,261,0.0
2025-09-19,89.9499207222301,A_8,none,0,9,3,262,1.0
2025-09-20,89.6649638214683,A_8,none,0,9,3,263,2.0
2025-09-21,89.5045164421517,A_8,none,0,9,3,264,3.0
2025-09-22,89.4930271444107,A_8,none,0,9,3,265,4.0
2025-09-23,89.3132319815242,A_8,small,1,9,3,266,0.0
2025-09-24,87.6610857537464,A_8,none,0,9,3,267,1.0
2025-09-25,86.6506094727811,A_8,none,0,9,3,268,2.0
2025-09-26,86.6506094727811,A_8,small,1,9,3,269,0.0
2025-09-27,85.8529019259373,A_8,none,0,9,3,270,1.0
2025-09-28,86.2868113539172,A_8,none,0,9,3,271,2.0
2025-09-29,84.4821924105205,A_8,none,0,9,3,272,3.0
2025-09-30,83.3272466393217,A_8,small,1,9,3,273,0.0
2025-10-01,83.7501148870894,A_8,none,0,10,3,274,1.0
2025-10-02,82.0093573180573,A_8,none,0,10,3,275,2.0
2025-10-03,83.2467016281242,A_8,none,0,10,3,276,3.0
2025-10-04,80.7439023405554,A_8,none,0,10,3,277,4.0
2025-10-05,78.557410099119,A_8,small,1,10,3,278,0.0
2025-10-06,78.5970866467978,A_8,none,0,10,3,279,1.0
2025-10-07,79.9867843945349,A_8,none,0,10,3,280,2.0
2025-10-08,78.4651413747614,A_8,none,0,10,3,281,3.0
2025-10-09,77.8895805996916,A_8,small,1,10,3,282,0.0
